mean_answer_steps,carries
1.0493826866149902,0
0.7777777910232544,0
0.7654321193695068,0
0.7283950448036194,0
0.8024691343307495,0
1.4320987462997437,0
0.7407407164573669,0
1.296296238899231,0
0.8395061492919922,0
0.7654321193695068,0
0.9506173133850098,0
0.8271604776382446,0
0.9876543283462524,0
0.8395061492919922,0
1.209876537322998,0
0.6419752836227417,0
0.45679011940956116,0
0.6913580298423767,0
0.5308641791343689,0
0.7160493731498718,0
1.6790122985839844,0
0.7654321193695068,0
0.9012345671653748,0
0.9629629850387573,0
0.5679012537002563,0
0.6790123581886292,0
0.7283950448036194,0
0.7777777910232544,0
0.8395061492919922,0
1.1481481790542603,0
0.4444444477558136,0
0.6913580298423767,0
0.604938268661499,0
0.6172839403152466,0
1.0246913433074951,0
0.604938268661499,0
0.9012345671653748,0
1.2345678806304932,0
1.4691357612609863,0
0.7037037014961243,0
1.0123456716537476,0
0.9259259104728699,0
1.2345678806304932,0
1.580246925354004,0
1.3703703880310059,0
0.7777777910232544,0
0.5802469253540039,0
0.6913580298423767,0
1.2592592239379883,0
0.9629629850387573,0
1.1358025074005127,0
0.7530864477157593,0
1.0370370149612427,0
0.8395061492919922,0
0.9506173133850098,0
0.604938268661499,0
1.0740740299224854,0
0.5802469253540039,0
0.9629629850387573,0
0.43209877610206604,0
1.086419701576233,0
0.8024691343307495,0
0.8765432238578796,0
1.1728395223617554,0
0.6666666865348816,0
1.4074074029922485,0
0.6790123581886292,0
0.5555555820465088,0
0.604938268661499,0
0.790123462677002,0
1.3580247163772583,0
0.6419752836227417,0
0.8765432238578796,0
0.7654321193695068,0
0.6419752836227417,0
0.9135802388191223,0
1.1975308656692505,0
0.8641975522041321,0
0.790123462677002,0
1.419753074645996,0
0.29629629850387573,0
0.8641975522041321,0
0.7037037014961243,0
0.5925925970077515,0
0.3333333432674408,0
0.12345679104328156,0
0.6296296119689941,0
1.1975308656692505,0
1.7654321193695068,0
0.7407407164573669,0
0.9259259104728699,0
0.9506173133850098,0
0.5185185074806213,0
0.4691357910633087,0
1.604938268661499,0
0.8024691343307495,0
0.8148148059844971,0
0.8888888955116272,0
0.6666666865348816,0
0.9259259104728699,0
0.7283950448036194,0
1.1728395223617554,0
1.0246913433074951,0
0.8395061492919922,0
0.8271604776382446,0
1.1111111640930176,0
0.9382715821266174,0
0.790123462677002,0
0.6790123581886292,0
1.4814814329147339,0
0.7160493731498718,0
0.7530864477157593,0
0.6296296119689941,0
0.9876543283462524,0
0.37037035822868347,0
0.8518518805503845,0
0.9012345671653748,0
0.9259259104728699,0
1.6172839403152466,0
0.6913580298423767,0
1.2592592239379883,0
0.9629629850387573,0
0.6790123581886292,0
0.9506173133850098,0
0.8765432238578796,0
1.3209877014160156,0
0.5802469253540039,0
0.9382715821266174,0
0.7160493731498718,0
0.6913580298423767,0
1.086419701576233,0
0.9753086566925049,0
0.7777777910232544,0
0.790123462677002,0
0.40740740299224854,0
1.0,0
1.1604938507080078,0
0.9382715821266174,0
1.0370370149612427,0
0.4938271641731262,0
0.7037037014961243,0
1.2716048955917358,0
1.1234568357467651,0
0.9259259104728699,0
0.9012345671653748,0
1.4567900896072388,0
1.086419701576233,0
0.9135802388191223,0
0.9506173133850098,0
1.0123456716537476,0
0.654321014881134,0
1.4444444179534912,0
0.8518518805503845,0
1.185185194015503,0
1.0,0
1.3333333730697632,0
0.7777777910232544,0
0.45679011940956116,0
0.7407407164573669,0
0.7283950448036194,0
0.5679012537002563,0
0.8148148059844971,0
0.9012345671653748,0
0.654321014881134,0
1.0617283582687378,0
0.9259259104728699,0
1.1728395223617554,0
0.6913580298423767,0
0.8765432238578796,0
0.9753086566925049,0
1.5555555820465088,0
0.45679011940956116,0
0.6790123581886292,0
1.2222222089767456,0
0.7160493731498718,0
0.8518518805503845,0
0.7037037014961243,0
1.1111111640930176,0
0.8518518805503845,0
0.8271604776382446,0
0.6790123581886292,0
0.5061728358268738,0
0.9135802388191223,0
0.43209877610206604,0
0.5555555820465088,0
0.6913580298423767,0
0.7777777910232544,0
0.6913580298423767,0
1.308642029762268,0
0.40740740299224854,0
1.185185194015503,0
0.5802469253540039,0
0.654321014881134,0
0.7160493731498718,0
0.9259259104728699,0
1.0123456716537476,0
0.3333333432674408,0
0.7777777910232544,0
0.6296296119689941,0
1.185185194015503,0
0.48148149251937866,0
0.8888888955116272,0
1.0987653732299805,0
0.5555555820465088,0
0.395061731338501,0
0.9135802388191223,0
1.2222222089767456,0
1.0493826866149902,0
1.4444444179534912,0
0.6296296119689941,0
0.5802469253540039,0
0.6666666865348816,0
1.0370370149612427,0
0.654321014881134,0
0.9135802388191223,0
0.5555555820465088,0
0.7530864477157593,0
1.0246913433074951,0
0.5555555820465088,0
0.5308641791343689,0
0.48148149251937866,0
1.0370370149612427,0
0.9135802388191223,0
0.8765432238578796,0
0.7283950448036194,0
0.604938268661499,0
1.1111111640930176,0
0.23456789553165436,0
0.8518518805503845,0
1.1358025074005127,0
1.691357970237732,0
0.790123462677002,0
1.4814814329147339,0
0.7283950448036194,0
0.9382715821266174,0
0.8271604776382446,0
1.0617283582687378,0
1.0740740299224854,0
0.8518518805503845,0
0.6790123581886292,0
1.1234568357467651,0
0.9382715821266174,0
1.4938271045684814,0
0.654321014881134,0
0.8024691343307495,0
0.7407407164573669,0
0.5432098507881165,0
0.8148148059844971,0
0.604938268661499,0
1.4814814329147339,0
0.9506173133850098,0
0.8765432238578796,0
0.6296296119689941,0
0.8888888955116272,0
0.8518518805503845,0
1.4938271045684814,0
1.6666666269302368,0
0.8148148059844971,0
0.9753086566925049,0
0.6419752836227417,0
0.8395061492919922,0
0.9753086566925049,0
0.9629629850387573,0
1.2592592239379883,0
0.9135802388191223,0
1.3209877014160156,0
0.7407407164573669,0
0.40740740299224854,0
0.654321014881134,0
0.6419752836227417,0
1.308642029762268,0
0.9629629850387573,0
1.1728395223617554,0
0.7037037014961243,0
1.0123456716537476,0
0.7777777910232544,0
1.0370370149612427,0
0.6296296119689941,0
0.9135802388191223,0
0.9629629850387573,0
0.7037037014961243,0
0.8518518805503845,0
0.48148149251937866,0
0.7654321193695068,0
1.1481481790542603,0
0.8271604776382446,0
1.3456790447235107,0
1.1111111640930176,0
0.9382715821266174,0
0.9259259104728699,0
1.0123456716537476,0
0.9135802388191223,0
0.604938268661499,0
0.7037037014961243,0
0.7407407164573669,0
0.8641975522041321,0
1.0370370149612427,0
0.9876543283462524,0
1.7283951044082642,0
0.8024691343307495,0
1.6296296119689941,1
1.7407407760620117,1
1.4814814329147339,1
1.185185194015503,1
1.296296238899231,1
2.2962963581085205,1
1.4814814329147339,1
2.1111111640930176,1
1.4814814329147339,1
1.4814814329147339,1
1.3703703880310059,1
1.4444444179534912,1
1.5925925970077515,1
1.8888888359069824,1
1.814814805984497,1
1.1481481790542603,1
1.0,1
1.185185194015503,1
1.3333333730697632,1
1.296296238899231,1
2.222222328186035,1
1.4814814329147339,1
1.703703761100769,1
1.8888888359069824,1
1.296296238899231,1
1.185185194015503,1
1.4074074029922485,1
1.7777777910232544,1
1.3333333730697632,1
2.370370388031006,1
1.0740740299224854,1
1.703703761100769,1
1.0740740299224854,1
1.2592592239379883,1
2.185185194015503,1
1.6666666269302368,1
1.5185185670852661,1
2.592592477798462,1
2.6666667461395264,1
1.4074074029922485,1
1.9629629850387573,1
1.5555555820465088,1
2.2592592239379883,1
3.629629611968994,1
2.555555582046509,1
1.4074074029922485,1
1.4074074029922485,1
1.0,1
1.814814805984497,1
1.6296296119689941,1
2.2592592239379883,1
1.3333333730697632,1
1.4444444179534912,1
1.814814805984497,1
2.2592592239379883,1
1.5185185670852661,1
1.9259259700775146,1
1.4814814329147339,1
1.703703761100769,1
0.9629629850387573,1
2.370370388031006,1
1.6296296119689941,1
1.4814814329147339,1
1.9629629850387573,1
1.185185194015503,1
2.555555582046509,1
1.1111111640930176,1
1.1111111640930176,1
1.2592592239379883,1
1.4814814329147339,1
2.2962963581085205,1
1.4074074029922485,1
1.814814805984497,1
1.3703703880310059,1
1.2592592239379883,1
1.7777777910232544,1
2.1481480598449707,1
1.6666666269302368,1
1.7407407760620117,1
2.1481480598449707,1
0.5555555820465088,1
1.296296238899231,1
1.4814814329147339,1
1.4814814329147339,1
0.5555555820465088,1
0.48148149251937866,1
1.185185194015503,1
1.8518518209457397,1
3.2962963581085205,1
1.3333333730697632,1
1.4814814329147339,1
1.4814814329147339,1
1.185185194015503,1
0.9259259104728699,1
2.0740740299224854,1
1.5185185670852661,1
1.703703761100769,1
2.0370371341705322,1
1.4074074029922485,1
1.6666666269302368,1
1.4074074029922485,1
2.1481480598449707,1
1.8888888359069824,1
1.3333333730697632,1
1.3333333730697632,1
1.9259259700775146,1
1.4814814329147339,1
1.703703761100769,1
1.6296296119689941,1
2.222222328186035,1
1.296296238899231,1
1.6296296119689941,1
1.3703703880310059,1
1.703703761100769,1
0.8148148059844971,1
1.0740740299224854,1
1.5925925970077515,1
2.0370371341705322,1
2.592592477798462,1
1.185185194015503,1
2.0740740299224854,1
1.8888888359069824,1
1.3703703880310059,1
1.703703761100769,1
1.2592592239379883,1
