mean_answer_steps,carries
1.7160494327545166,0
0.9012345671653748,0
0.7777777910232544,0
2.234567880630493,0
1.8024691343307495,0
1.0493826866149902,0
1.5679012537002563,0
0.654321014881134,0
1.7407407760620117,0
1.0123456716537476,0
1.9382716417312622,0
1.4320987462997437,0
1.086419701576233,0
1.3827160596847534,0
1.419753074645996,0
1.7530864477157593,0
1.9876543283462524,0
1.9876543283462524,0
1.1604938507080078,0
0.7530864477157593,0
1.6419752836227417,0
0.8271604776382446,0
1.5432099103927612,0
1.086419701576233,0
1.3827160596847534,0
1.0246913433074951,0
1.6790122985839844,0
1.790123462677002,0
1.8641974925994873,0
1.308642029762268,0
1.2716048955917358,0
0.9876543283462524,0
1.5432099103927612,0
1.580246925354004,0
0.9629629850387573,0
1.6419752836227417,0
1.0246913433074951,0
1.2345678806304932,0
0.8395061492919922,0
1.2592592239379883,0
1.3827160596847534,0
1.7530864477157593,0
2.567901134490967,0
2.2716050148010254,0
1.8518518209457397,0
1.419753074645996,0
1.3703703880310059,0
2.9629628658294678,0
2.0864198207855225,0
1.7283951044082642,0
1.3827160596847534,0
0.32098764181137085,0
1.703703761100769,0
1.790123462677002,0
0.9382715821266174,0
1.8271604776382446,0
0.7777777910232544,0
1.7530864477157593,0
0.9629629850387573,0
2.209876537322998,0
1.5679012537002563,0
1.6296296119689941,0
1.5432099103927612,0
1.6172839403152466,0
1.6790122985839844,0
0.9753086566925049,0
0.9629629850387573,0
1.604938268661499,0
1.7407407760620117,0
1.9382716417312622,0
1.0740740299224854,0
1.7777777910232544,0
1.580246925354004,0
1.9753086566925049,0
1.3209877014160156,0
1.5061728954315186,0
1.6172839403152466,0
1.4691357612609863,0
1.1728395223617554,0
2.0740740299224854,0
0.9506173133850098,0
0.9753086566925049,0
1.4814814329147339,0
1.419753074645996,0
1.5555555820465088,0
1.703703761100769,0
2.0740740299224854,0
1.185185194015503,0
1.0987653732299805,0
1.185185194015503,0
0.8271604776382446,0
0.6666666865348816,0
0.7037037014961243,0
1.5308642387390137,0
1.0,0
1.8641974925994873,0
1.1975308656692505,0
0.8271604776382446,0
1.580246925354004,0
1.5679012537002563,0
1.0370370149612427,0
2.0987653732299805,0
1.395061731338501,0
1.4691357612609863,0
0.7037037014961243,0
1.1728395223617554,0
1.5432099103927612,0
1.6666666269302368,0
1.419753074645996,0
1.5925925970077515,0
1.5061728954315186,0
2.7283949851989746,0
1.8765431642532349,0
1.0246913433074951,0
1.7407407760620117,0
0.9753086566925049,0
1.5185185670852661,0
1.1481481790542603,0
1.7160494327545166,0
1.0493826866149902,0
1.9012346267700195,0
1.3333333730697632,0
1.604938268661499,0
0.790123462677002,0
1.185185194015503,0
1.913580298423767,0
1.4814814329147339,0
1.6790122985839844,0
1.7283951044082642,0
1.9382716417312622,0
1.1111111640930176,0
1.5555555820465088,0
1.790123462677002,0
1.395061731338501,0
1.1234568357467651,0
0.9629629850387573,0
1.913580298423767,0
1.185185194015503,0
1.604938268661499,0
0.9382715821266174,0
1.2716048955917358,0
2.0617284774780273,0
1.0246913433074951,0
1.9259259700775146,0
1.2592592239379883,0
1.308642029762268,0
1.1111111640930176,0
1.7407407760620117,0
1.1234568357467651,0
1.4320987462997437,0
1.9876543283462524,0
1.6419752836227417,0
0.9012345671653748,0
0.8641975522041321,0
1.0,0
0.8641975522041321,0
0.8024691343307495,0
0.5555555820465088,0
1.913580298423767,0
1.7283951044082642,0
0.5925925970077515,0
1.7160494327545166,0
1.8641974925994873,0
1.6666666269302368,0
1.8641974925994873,0
1.5925925970077515,0
1.395061731338501,0
0.5555555820465088,0
1.8024691343307495,0
1.2592592239379883,0
1.1975308656692505,0
1.5308642387390137,0
1.4074074029922485,0
0.7654321193695068,0
1.6172839403152466,0
1.5679012537002563,0
1.5679012537002563,0
1.9629629850387573,0
1.814814805984497,0
1.4444444179534912,0
1.6790122985839844,0
0.8641975522041321,0
1.2469135522842407,0
2.0370371341705322,0
1.2222222089767456,0
1.3580247163772583,0
1.2592592239379883,0
2.3580245971679688,0
1.5555555820465088,0
1.0617283582687378,0
1.4691357612609863,0
1.7407407760620117,0
1.5555555820465088,0
1.7160494327545166,0
1.1604938507080078,0
1.9382716417312622,0
1.9259259700775146,0
1.8888888359069824,0
1.6296296119689941,0
1.308642029762268,0
2.0987653732299805,0
1.5308642387390137,0
1.790123462677002,0
0.9135802388191223,0
1.0246913433074951,0
1.9382716417312622,0
1.4320987462997437,0
0.8518518805503845,0
0.12345679104328156,0
1.5432099103927612,0
1.3333333730697632,0
2.024691343307495,0
2.0987653732299805,0
1.691357970237732,0
1.209876537322998,0
1.209876537322998,0
1.6666666269302368,0
2.2962963581085205,0
2.2716050148010254,0
1.5308642387390137,0
1.9876543283462524,0
1.395061731338501,0
1.5555555820465088,0
1.2839505672454834,0
1.1358025074005127,0
1.3827160596847534,0
0.7283950448036194,0
1.4814814329147339,0
1.7777777910232544,0
2.012345790863037,0
2.2962963581085205,0
0.9629629850387573,0
1.9629629850387573,0
1.4074074029922485,0
1.790123462677002,0
2.1234567165374756,0
3.024691343307495,0
1.2592592239379883,0
1.7407407760620117,0
1.0246913433074951,0
1.3703703880310059,0
0.9135802388191223,0
1.6666666269302368,0
1.7160494327545166,0
1.3209877014160156,0
1.3827160596847534,0
1.0123456716537476,0
1.1481481790542603,0
2.617284059524536,0
1.0987653732299805,0
2.2592592239379883,0
1.604938268661499,0
1.604938268661499,0
2.432098865509033,0
1.419753074645996,0
2.0617284774780273,0
1.8888888359069824,0
0.25925925374031067,0
0.45679011940956116,0
1.1358025074005127,0
1.419753074645996,0
1.4567900896072388,0
1.4444444179534912,0
2.1111111640930176,0
1.3827160596847534,0
1.1234568357467651,0
1.3703703880310059,0
1.4074074029922485,0
1.086419701576233,0
1.3580247163772583,0
1.2222222089767456,0
1.3703703880310059,0
1.1234568357467651,0
1.4814814329147339,0
1.8518518209457397,0
0.8518518805503845,0
0.5308641791343689,0
1.4691357612609863,0
1.604938268661499,0
1.5555555820465088,0
1.4567900896072388,0
1.7654321193695068,0
